order_id,sale_date,sku,product_name,category,customer_name,region,quantity,unit_price,revenue,cost,sales_rep
ORD-6742471,2023-01-15,SKU-013,Electronics Item SKU-013,Electronics,Hancock and Sons,North,13,601.46,7818.98,4325.02,Manuel Harrington
ORD-4241648,12/25/2023,SKU-025,Office Supplies Item SKU-025,Office Supplies,"Stanley, Tucker and Lee",North,23,39.46,907.58,326.4,Elizabeth Mata
ORD-8381800,16/06/2023,SKU-011,Office Supplies Item SKU-011,OFFICE SUPPLIES,"Mitchell, Nelson and Flores",South,42,143.72,6036.24,3297.18,Charles Hall
ORD-8482146,11/09/2023,SKU-022,Food & Beverage Item SKU-022,Food & Beverage,House-Glover,Central,19,6.52,123.88,70.63,Patricia Jones
ORD-2756081,2023-12-24,SKU-031,Clothing Item SKU-031,Clothing,Novak PLC,North,42,112.03,4705.26,1928.01,Emily Parker
ORD-1314820,2023-02-28,SKU-010,Food & Beverage Item SKU-010,Food & Beverage,Jones-Young,East,9,72.19,649.71,328.69,Brittany Bowman
ORD-9183892,12/19/2023,SKU-018,Food & Beverage Item SKU-018,Food & Beverage,"Washington, Ryan and Cummings",Central,30,60.47,1814.1,1259.73,James Murphy
ORD-1253768,14/04/2023,SKU-002,Electronics Item SKU-002,Electronics,Anderson-Bailey,East,24,388.74,9329.76,4783.88,Kylie Olson
ORD-6079496,2023-09-05,SKU-011,Office Supplies Item SKU-011,Office Supplies,Johnson-Doyle,West,50,38.54,1927.0,981.96,Matthew Sandoval
ORD-7871859,11-May-2023,SKU-032,Clothing Item SKU-032,CLOTHING,"Nelson, Morton and Medina",North,23,121.94,2804.62,1267.89,Amanda Brooks
ORD-2911249,2023-10-02,SKU-006,Furniture Item SKU-006,Furniture,Spencer-Lee,Central,28,448.13,12547.64,5040.4,Jennifer Cunningham
ORD-9295548,08/27/2023,SKU-034,Furniture Item SKU-034,Furniture,Blake and Sons,West,38,791.58,30080.04,12546.47,Lisa Brown
ORD-8594351,26-May-2023,SKU-005,Furniture Item SKU-005,FURNITURE,"Dyer, Potter and Mack",Central,33,125.44,4139.52,1836.41,Debbie Johnson
ORD-1525446,20-Oct-2023,SKU-031,Clothing Item SKU-031,CLOTHING,"Lawson, Morris and Ramos",South,2,190.21,380.42,157.25,Patricia King
ORD-8604027,05/22/2023,SKU-022,Food & Beverage Item SKU-022,Food & Beverage,Harrell LLC,East,50,45.16,2258.0,1324.63,Matthew Gordon
ORD-6716143,24/09/2023,SKU-028,Electronics Item SKU-028,Electronics,"Dyer, Potter and Mack",North,38,901.58,34260.04,16595.51,Willie Lowe
ORD-8221506,28-Jul-2023,SKU-005,Furniture Item SKU-005,Furniture,"Joyce, Wilson and Lam",North,2,599.5,1199.0,698.71,Linda Robles
ORD-4479052,10/13/2023,SKU-019,Electronics Item SKU-019,Electronics,Chambers and Sons,North,12,565.36,6784.32,3495.76,Karina Anthony
ORD-9248490,11/02/2023,SKU-031,Clothing Item SKU-031,Clothing,Spencer-Lee,Central,5,231.49,1157.45,445.78,Jennifer Mills
ORD-5743218,2023-03-25,SKU-008,Food & Beverage Item SKU-008,Food & Beverage,"Lawson, Morris and Ramos",West,39,52.6,2051.4,1135.71,Jose Acosta
ORD-7114714,08-Jun-2023,SKU-099,Office Supplies Item SKU-099,Office Supplies,Walker-Jones,Central,97,40.31,3910.07,3735.05,Catherine Nguyen
ORD-2018157,10/12/2023,SKU-010,Food & Beverage Item SKU-010,food & beverage,Torres-Pope,West,21,15.09,,186.59,Jamie Wu
ORD-6421773,09/08/2023,SKU-023,Office Supplies Item SKU-023,Office Supplies,"Higgins, Strickland and Martin",East,13,108.16,1406.08,550.76,Suzanne Mueller
ORD-8778606,05/01/2023,SKU-017,Food & Beverage Item SKU-017,Food & Beverage,"Walter, Edwards and Rios",West,37,48.99,,1129.09,Breanna Wilson
ORD-6337734,19/11/2023,SKU-002,Electronics Item SKU-002,ELECTRONICS,Jones-Young,West,32,133.95,4286.4,2044.68,Dylan Smith
ORD-6122401,27/01/2023,SKU-017,Food & Beverage Item SKU-017,Food & Beverage,"Mcclure, Ward and Lee",North,23,51.06,1174.38,636.83,Timothy Lee
ORD-9528624,22-Sep-2023,SKU-037,Electronics Item SKU-037,ELECTRONICS,Gray-Mayo,East,8,434.27,3474.16,1994.34,Kenneth Gomez
ORD-3774886,08/08/2023,SKU-014,Electronics Item SKU-014,Electronics,"Guzman, Hoffman and Baldwin",Central,29,1056.95,30651.55,,Sharon Krueger
ORD-1869156,23-Aug-2023,SKU-020,Food & Beverage Item SKU-020,food & beverage,Manning Group,North,36,45.36,1632.96,1126.4,Emily Henry
ORD-8023480,12/22/2023,SKU-019,Electronics Item SKU-019,Electronics,Davis and Sons,East,31,974.92,30222.52,,Melissa Mayer
ORD-9004545,13/06/2023,SKU-036,Electronics Item SKU-036,Electronics,Yu Inc,East,46,575.11,26455.06,15827.65,William Boone
ORD-8169923,2023-11-08,SKU-017,Food & Beverage Item SKU-017,food & beverage,Davis and Sons,North,23,66.19,1522.37,955.5,Lucas Manning
ORD-2512749,26/08/2023,SKU-014,Electronics Item SKU-014,Electronics,Galloway-Wyatt,Central,17,190.88,3244.96,1709.62,Brittany Peters
ORD-8873233,2023-11-21,SKU-009,Electronics Item SKU-009,Electronics,"Burke, Martinez and Riggs",West,27,505.89,13659.03,6306.66,Jeffrey Harris
ORD-7556394,04/17/2023,SKU-031,Clothing Item SKU-031,Clothing,"Walter, Edwards and Rios",East,17,191.58,3256.86,1378.52,Joshua Ho
ORD-8026853,05/19/2023,SKU-006,Furniture Item SKU-006,furniture,Hancock Inc,South,32,817.04,,11396.7,Shane Gonzalez
ORD-2589681,2023-06-01,SKU-033,Furniture Item SKU-033,Furniture,,South,36,90.58,3260.88,1643.73,Sarah Wiggins
ORD-5830607,20-Nov-2023,SKU-018,Food & Beverage Item SKU-018,Food & Beverage,Stein-Silva,North,19,53.94,1024.86,584.08,Amy Rodriguez
ORD-4246352,30-May-2023,SKU-029,Furniture Item SKU-029,Furniture,Garcia LLC,North,15,235.03,3525.45,1425.72,Christopher Fleming
ORD-1726694,07/17/2023,SKU-028,Electronics Item SKU-028,Electronics,Spencer-Lee,Central,40,858.0,34320.0,21552.13,Gary Olsen
ORD-6183033,10/16/2023,SKU-004,Furniture Item SKU-004,Furniture,Harrell LLC,South,16,858.28,13732.48,5726.94,Amanda Diaz
ORD-4804764,05-Nov-2023,SKU-021,Furniture Item SKU-021,Furniture,Wells Inc,South,3,398.96,1196.88,535.95,David Hill
ORD-3084353,15-Jun-2023,SKU-010,Food & Beverage Item SKU-010,Food & Beverage,Blair PLC,South,41,48.96,,1314.28,Brooke Bryant
ORD-1614121,16-Jul-2023,SKU-002,Electronics Item SKU-002,electronics,Morton-Chase,West,28,915.86,25644.08,15487.93,Steven Hayes
ORD-7004931,19-Jun-2023,SKU-033,Furniture Item SKU-033,Furniture,White-Estes,Central,19,425.23,8079.37,4783.93,Elizabeth Williams
ORD-8550026,2023-09-20,SKU-003,Clothing Item SKU-003,Clothing,Baker and Sons,South,1,159.43,159.43,65.21,Stephanie Robinson
ORD-7131990,12/03/2023,SKU-098,Office Supplies Item SKU-098,Office Supplies,"Mccall, Hanson and Alvarado",North,52,47.18,2453.36,2361.45,Tracey Hoffman
ORD-4382134,02/21/2023,SKU-013,Electronics Item SKU-013,Electronics,"Washington, Ryan and Cummings",Central,2,726.25,1452.5,907.4,Susan Bolton
ORD-2585546,2023-05-03,SKU-029,Furniture Item SKU-029,Furniture,Gomez-Jenkins,Central,31,333.76,10346.56,5811.92,Jasmine King
ORD-4031676,17-Jun-2023,SKU-034,Furniture Item SKU-034,Furniture,Rodriguez LLC,West,32,410.94,13150.08,5932.84,Michael Booker
ORD-9488394,2023-03-09,SKU-023,Office Supplies Item SKU-023,Office Supplies,"Mcdaniel, Bentley and Mclaughlin",South,46,84.93,3906.78,1723.57,Walter Fitzpatrick
ORD-9262997,06-Apr-2023,SKU-030,Office Supplies Item SKU-030,Office Supplies,May-Ross,East,13,21.7,282.1,148.37,Christopher Gonzalez
ORD-3831840,13-Feb-2023,SKU-027,Clothing Item SKU-027,clothing,Marshall-Petersen,Central,8,176.39,1411.12,634.03,Leah Hawkins
ORD-8692955,2023-04-04,SKU-030,Office Supplies Item SKU-030,Office Supplies,"Brooks, Lam and Hayes",Central,33,105.23,,1350.31,Tyler Hebert
ORD-4468470,2023-02-12,SKU-023,Office Supplies Item SKU-023,Office Supplies,"Johnston, Sanchez and Kennedy",Central,33,19.72,650.76,344.5,Lisa Williams
ORD-7846562,02/13/2023,SKU-099,Office Supplies Item SKU-099,Office Supplies,"Woods, Calhoun and Schmidt",South,98,27.65,2709.7,2582.79,Judy Bailey
ORD-9932581,14/07/2023,SKU-006,Furniture Item SKU-006,Furniture,Gray-Mayo,South,36,860.84,30990.24,18299.63,Patrick Padilla
ORD-4319968,01/30/2023,SKU-007,Electronics Item SKU-007,Electronics,"Lawson, Morris and Ramos",West,40,1021.4,40856.0,21966.74,Sean Aguirre
ORD-3050009,26-May-2023,SKU-001,Electronics Item SKU-001,Electronics,"Harris, Collins and Carney",East,38,993.87,37767.06,23552.24,Jonathan Fuller
ORD-8349730,06-Feb-2023,SKU-012,Electronics Item SKU-012,Electronics,Smith-Bowen,South,43,1162.41,49983.63,32269.49,Daniel Garcia
ORD-7580192,12/09/2023,SKU-030,Office Supplies Item SKU-030,OFFICE SUPPLIES,"Wood, Hunter and Peterson",North,26,51.17,1330.42,499.32,Kimberly Phillips
ORD-4350726,30-Apr-2023,SKU-030,Office Supplies Item SKU-030,office supplies,Gonzalez Group,East,22,102.91,2264.02,1179.75,Joy Schaefer
ORD-3109024,2023-05-09,SKU-036,Electronics Item SKU-036,Electronics,Williams and Sons,West,43,699.24,30067.32,14396.37,Marissa Acosta
ORD-7336002,2023-06-17,SKU-009,Electronics Item SKU-009,ELECTRONICS,"Jackson, Miller and Robertson",South,9,870.09,7830.81,,Jeffrey Smith
ORD-7078059,02-Dec-2023,SKU-033,Furniture Item SKU-033,Furniture,Blair PLC,South,26,402.87,10474.62,5368.08,James Mcmillan
ORD-3438977,2023-04-07,SKU-003,Clothing Item SKU-003,Clothing,"Brown, Valdez and Lucas",North,14,48.29,676.06,318.57,Mary Massey
ORD-4060575,22-Feb-2023,SKU-003,Clothing Item SKU-003,Clothing,Nolan-Flynn,West,15,72.93,1093.95,429.25,Charles Rose
ORD-4696718,22/12/2023,SKU-012,Electronics Item SKU-012,Electronics,Chapman and Sons,East,40,288.61,11544.4,7424.32,Aaron Lambert
ORD-4017046,13/08/2023,SKU-037,Electronics Item SKU-037,Electronics,Nolan and Sons,Central,43,143.71,6179.53,3316.06,Jamie Miller
ORD-8343784,06-May-2023,SKU-010,Food & Beverage Item SKU-010,Food & Beverage,"Lewis, Kennedy and Santana",South,11,63.59,699.49,395.28,Robert Skinner
ORD-4297008,2023-10-24,SKU-004,Furniture Item SKU-004,Furniture,Wagner-King,South,11,157.23,1729.53,879.71,Zachary Brooks
ORD-7931802,10/07/2023,SKU-020,Food & Beverage Item SKU-020,food & beverage,Lewis-Murphy,Central,45,60.14,2706.3,1657.14,Mrs. Diane Decker
ORD-1869144,20/04/2023,SKU-007,Electronics Item SKU-007,ELECTRONICS,Wells Inc,West,39,571.12,,11074.69,Matthew King
ORD-5794469,06/14/2023,SKU-031,Clothing Item SKU-031,CLOTHING,Torres-Pope,Central,37,203.05,7512.85,2812.46,Emily Massey
ORD-9322041,04/29/2023,SKU-013,Electronics Item SKU-013,ELECTRONICS,"Carroll, Sullivan and Bass",South,30,741.48,22244.4,12614.55,Amy Rodgers
ORD-2207563,26-Mar-2023,SKU-016,Furniture Item SKU-016,Furniture,Arnold Ltd,Central,15,193.27,2899.05,1549.99,James Green
ORD-7914190,12/11/2023,SKU-036,Electronics Item SKU-036,Electronics,Castaneda-Ashley,North,38,1194.69,45398.22,24648.14,Daniel Arnold
ORD-8756720,25-Jan-2023,SKU-009,Electronics Item SKU-009,Electronics,,South,26,773.5,20111.0,12064.13,Debbie Schneider
ORD-2766608,02/08/2023,SKU-014,Electronics Item SKU-014,Electronics,"Hurst, Freeman and Nelson",North,15,550.99,8264.85,5326.18,Patrick Martinez
ORD-9703982,01/28/2023,SKU-030,Office Supplies Item SKU-030,Office Supplies,Burton Ltd,West,40,130.63,5225.2,2438.68,Melissa Walker
ORD-4694011,2023-08-29,SKU-031,Clothing Item SKU-031,CLOTHING,Rasmussen LLC,North,37,99.18,3669.66,1178.92,Kevin Williams
ORD-1376178,09/06/2023,SKU-013,Electronics Item SKU-013,Electronics,Johnson-Doyle,West,39,885.42,34531.38,20162.48,David Baker
ORD-2706614,07/09/2023,SKU-032,Clothing Item SKU-032,Clothing,Allen-Allen,Central,27,47.87,1292.49,613.73,Stephanie Jackson
ORD-5369627,2023-12-23,SKU-036,Electronics Item SKU-036,Electronics,"Harvey, Davis and Crane",South,35,804.14,28144.9,17555.81,Marcus Collier
ORD-1327658,28/08/2023,SKU-023,Office Supplies Item SKU-023,Office Supplies,"Edwards, Baker and Anderson",West,18,146.37,2634.66,1206.98,Rachael Howard DDS
ORD-6901257,2023-04-18,SKU-006,Furniture Item SKU-006,Furniture,"Baker, Mason and White",East,42,317.21,13322.82,7294.98,Lisa Stewart
ORD-8979753,27/06/2023,SKU-098,Office Supplies Item SKU-098,OFFICE SUPPLIES,White-Green,West,88,36.64,3224.32,3120.84,Shawna Calhoun
ORD-7397582,2023-07-30,SKU-013,Electronics Item SKU-013,Electronics,Smith-Bowen,North,40,958.06,38322.4,19787.93,Michael Snyder
ORD-7117983,11/20/2023,SKU-098,Office Supplies Item SKU-098,Office Supplies,Green-Wright,West,71,54.14,3843.94,3716.74,Alex Perez
ORD-9144961,21/06/2023,SKU-001,Electronics Item SKU-001,Electronics,,South,6,218.83,1312.98,827.05,Deborah Meadows
ORD-5323377,21-Jul-2023,SKU-030,Office Supplies Item SKU-030,Office Supplies,Spence PLC,South,46,11.56,531.76,230.39,Robin Andrews
ORD-3998601,22/02/2023,SKU-006,Furniture Item SKU-006,FURNITURE,Perez Inc,Central,14,639.93,8959.02,4153.91,Peggy Tran
ORD-2925327,05/03/2023,SKU-016,Furniture Item SKU-016,furniture,"Johnston, Sanchez and Kennedy",Central,45,308.82,13896.9,7705.35,Claudia Martinez
ORD-6632941,20-Oct-2023,SKU-013,Electronics Item SKU-013,Electronics,Wilkerson-Day,North,32,788.01,25216.32,13307.15,Derek Wright
ORD-6884702,07/29/2023,SKU-022,Food & Beverage Item SKU-022,Food & Beverage,Harris-Walters,South,29,11.49,333.21,174.54,Andrew Rodriguez
ORD-3289931,2023-08-23,SKU-032,Clothing Item SKU-032,Clothing,,East,32,228.25,7304.0,2392.07,Christina Bowers
ORD-8932521,13-Jan-2023,SKU-099,Office Supplies Item SKU-099,Office Supplies,Blake and Sons,East,77,52.9,4073.3,3916.57,Thomas Erickson
ORD-9684044,07-Apr-2023,SKU-005,Furniture Item SKU-005,Furniture,"Lewis, Kennedy and Santana",West,29,469.32,13610.28,6339.24,Steve Smith
ORD-8511955,12-Apr-2023,SKU-012,Electronics Item SKU-012,ELECTRONICS,Gibson Ltd,North,3,1074.56,3223.68,1866.93,James Perry
ORD-8080467,25/09/2023,SKU-005,Furniture Item SKU-005,Furniture,Figueroa PLC,Central,21,776.9,16314.9,7559.69,Tina Scott
ORD-1055772,25-Jun-2023,SKU-010,Food & Beverage Item SKU-010,Food & Beverage,"Gould, Marshall and Scott",East,45,12.71,571.95,364.82,Jennifer Barrett
ORD-8547636,2023-06-09,SKU-019,Electronics Item SKU-019,Electronics,Harrell LLC,Central,48,271.45,13029.6,5967.67,Angela Wade
ORD-7257158,2023-05-15,SKU-024,Furniture Item SKU-024,Furniture,"Flowers, Martin and Kelly",West,49,483.45,23689.05,14056.97,Megan Thompson
ORD-9756078,2023-10-06,SKU-036,Electronics Item SKU-036,ELECTRONICS,Sandoval-Cunningham,North,13,150.73,1959.49,984.88,Kevin Berry
ORD-6664429,2023-06-15,SKU-026,Food & Beverage Item SKU-026,Food & Beverage,"Burke, Martinez and Riggs",East,29,37.92,1099.68,564.3,Stephanie Miller
ORD-5583814,15/12/2023,SKU-036,Electronics Item SKU-036,Electronics,House-Glover,Central,7,752.7,5268.9,2506.59,Jacob Preston
ORD-3673322,11/28/2023,SKU-017,Food & Beverage Item SKU-017,Food & Beverage,Chapman and Sons,East,24,9.09,218.16,128.71,Mr. Jonathan Parker Jr.
ORD-6440840,2023-12-24,SKU-035,Clothing Item SKU-035,Clothing,Ramirez-Bean,Central,35,60.09,,753.62,Jennifer Michael
ORD-6485409,11/12/2023,SKU-038,Office Supplies Item SKU-038,OFFICE SUPPLIES,"Ramirez, Strickland and Washington",East,11,101.93,,498.59,Marco Davis
ORD-9144342,21/05/2023,SKU-098,Office Supplies Item SKU-098,office supplies,Gomez-Jenkins,South,78,74.95,5846.1,5688.65,Robert Huang
ORD-3621766,2023-06-24,SKU-028,Electronics Item SKU-028,Electronics,Reed Group,East,35,742.89,26001.15,14887.05,Jaime Miller
ORD-7583389,26/08/2023,SKU-037,Electronics Item SKU-037,Electronics,Hill Inc,North,27,236.32,6380.64,4125.31,Danielle Estrada
ORD-8490038,2023-02-07,SKU-012,Electronics Item SKU-012,Electronics,"Nelson, Morton and Medina",West,17,69.19,1176.23,545.19,Michele Williams
ORD-3655874,08/10/2023,SKU-031,Clothing Item SKU-031,Clothing,Howell and Sons,North,12,234.26,2811.12,946.24,Elizabeth Marquez
ORD-4671581,06/08/2023,SKU-033,Furniture Item SKU-033,Furniture,Bryant Group,South,6,380.94,2285.64,1360.48,Thomas Alexander
ORD-6446792,2023-08-19,SKU-027,Clothing Item SKU-027,Clothing,"Robinson, Jones and Welch",West,9,215.44,1938.96,593.36,Jennifer Schultz
ORD-9122764,08/04/2023,SKU-035,Clothing Item SKU-035,Clothing,Robinson-Brock,Central,22,220.61,4853.42,,Joann Barnes
ORD-9477100,05/02/2023,SKU-037,Electronics Item SKU-037,Electronics,Hernandez Ltd,East,40,1149.07,45962.8,22415.89,Anthony Watson
ORD-7393458,25-Nov-2023,SKU-036,Electronics Item SKU-036,Electronics,"Hoffman, Baker and Richards",North,47,839.18,39441.46,23709.46,Scott Sampson
ORD-7621913,25/10/2023,SKU-020,Food & Beverage Item SKU-020,FOOD & BEVERAGE,Stafford Inc,North,47,36.09,1696.23,1155.13,Brandi Mcclain
ORD-4468513,2023-09-18,SKU-027,Clothing Item SKU-027,clothing,Williams-Cook,West,13,170.29,,796.23,Veronica Dennis
ORD-5633780,2023-03-22,SKU-027,Clothing Item SKU-027,CLOTHING,,North,46,52.08,2395.68,771.42,Thomas Hull
ORD-1238320,14/12/2023,SKU-010,Food & Beverage Item SKU-010,Food & Beverage,Vargas Ltd,North,24,37.7,904.8,468.46,Alicia Robertson
ORD-8202597,03/02/2023,SKU-023,Office Supplies Item SKU-023,Office Supplies,George Group,North,14,25.44,356.16,128.14,Jesse Edwards
ORD-1394043,30-Mar-2023,SKU-038,Office Supplies Item SKU-038,Office Supplies,"Evans, Stewart and Walton",South,44,51.79,2278.76,918.12,Marissa Lloyd
ORD-9738199,29-Dec-2023,SKU-007,Electronics Item SKU-007,electronics,"Walter, Edwards and Rios",Central,39,669.52,26111.28,16687.97,Austin Lloyd
ORD-3411214,18/06/2023,SKU-015,Furniture Item SKU-015,Furniture,Campbell-Clark,East,13,563.77,7329.01,3992.64,Jessica Salazar
ORD-9686388,03/07/2023,SKU-032,Clothing Item SKU-032,clothing,"Evans, Stewart and Walton",East,19,172.75,3282.25,1138.63,Chelsea Myers
ORD-2300119,26-Jun-2023,SKU-038,Office Supplies Item SKU-038,Office Supplies,Walker LLC,West,29,14.9,432.1,195.22,Tamara Peterson
ORD-6038921,2023-11-11,SKU-031,Clothing Item SKU-031,clothing,Henderson-Bernard,Central,21,120.47,2529.87,1062.68,Michael Smith
ORD-5605727,12/18/2023,SKU-013,Electronics Item SKU-013,Electronics,Davis and Sons,West,6,183.35,1100.1,560.08,Dr. Scott Arellano
ORD-2783889,07/13/2023,SKU-031,Clothing Item SKU-031,Clothing,"Gardner, Robinson and Lawrence",South,15,144.53,2167.95,988.33,Andrew Graham
ORD-7443851,06/07/2023,SKU-019,Electronics Item SKU-019,Electronics,Reed Group,South,20,865.39,17307.8,10507.79,Jennifer Brown
ORD-9674519,29-Jan-2023,SKU-002,Electronics Item SKU-002,electronics,"West, Henderson and Ramirez",Central,48,963.04,46225.92,29842.1,Tammy Morse
ORD-2536329,23-Jul-2023,SKU-025,Office Supplies Item SKU-025,Office Supplies,"Henderson, Ramirez and Lewis",West,43,148.66,6392.38,2407.18,Joseph Parker
ORD-6882425,2023-03-15,SKU-015,Furniture Item SKU-015,Furniture,Mccarthy Inc,West,17,308.26,5240.42,3088.6,Nicole Morgan
ORD-8015136,29/07/2023,SKU-021,Furniture Item SKU-021,Furniture,"Williams, Johnson and Wright",West,49,202.36,9915.64,4712.82,Sean Moore
ORD-1647451,02/24/2023,SKU-002,Electronics Item SKU-002,Electronics,Arnold Ltd,Central,15,959.6,14394.0,8769.5,Brian Cook
ORD-7819007,11/15/2023,SKU-026,Food & Beverage Item SKU-026,Food & Beverage,Doyle Ltd,East,26,44.3,1151.8,706.29,Victor Olson
ORD-5748621,2023-02-27,SKU-015,Furniture Item SKU-015,Furniture,Garcia LLC,Central,42,539.25,22648.5,10846.85,Thomas Haynes
ORD-6435832,2023-02-21,SKU-006,Furniture Item SKU-006,Furniture,"Dyer, Potter and Mack",East,13,226.28,2941.64,1497.14,Andrea Hogan
ORD-5322520,12/10/2023,SKU-026,Food & Beverage Item SKU-026,FOOD & BEVERAGE,"Mcdaniel, Bentley and Mclaughlin",North,34,22.7,771.8,464.71,Charles Walker
ORD-4783677,02/05/2023,SKU-031,Clothing Item SKU-031,Clothing,"Ross, Robinson and Bright",West,19,163.19,3100.61,1255.72,Dawn Herring
ORD-6962475,29/05/2023,SKU-026,Food & Beverage Item SKU-026,Food & Beverage,"Guzman, Hoffman and Baldwin",Central,45,40.9,1840.5,1166.75,Nathaniel Wallace
ORD-9506299,30/10/2023,SKU-023,Office Supplies Item SKU-023,Office Supplies,"Carroll, Sullivan and Bass",East,8,14.13,113.04,45.91,Robert Kelley
ORD-4763253,2023-05-03,SKU-014,Electronics Item SKU-014,ELECTRONICS,Rodriguez-Graham,East,48,670.58,32187.84,18662.76,Kristina Young
ORD-6247673,05/11/2023,SKU-036,Electronics Item SKU-036,Electronics,Smith-Bowen,West,6,622.82,3736.92,2392.69,Leslie Wilkinson
ORD-1378915,02/22/2023,SKU-023,Office Supplies Item SKU-023,OFFICE SUPPLIES,"Hensley, Powell and David",South,11,60.61,666.71,311.84,Maria Byrd
ORD-7786479,25/12/2023,SKU-007,Electronics Item SKU-007,Electronics,"Tran, Jordan and Williams",Central,27,1141.38,30817.26,16255.8,Shirley Miller
ORD-4485165,26-Mar-2023,SKU-026,Food & Beverage Item SKU-026,FOOD & BEVERAGE,Harrell LLC,Central,12,49.25,591.0,344.51,Kevin Perkins
ORD-4882711,01/14/2023,SKU-035,Clothing Item SKU-035,Clothing,Marshall-Petersen,South,25,234.47,5861.75,2288.43,Jeffery Brown
ORD-2316876,28-Jul-2023,SKU-017,Food & Beverage Item SKU-017,Food & Beverage,Perez Inc,East,20,67.33,,766.34,Craig Jones
ORD-8612834,22-Apr-2023,SKU-018,Food & Beverage Item SKU-018,Food & Beverage,"Lewis, Kennedy and Santana",North,43,33.8,1453.4,809.75,Brittany Torres
ORD-9768380,06/13/2023,SKU-034,Furniture Item SKU-034,furniture,Bryant Group,South,38,168.11,6388.18,3710.46,Tyrone Carter
ORD-6545135,18-Dec-2023,SKU-010,Food & Beverage Item SKU-010,FOOD & BEVERAGE,Baker and Sons,South,10,36.41,364.1,182.95,Brandon Ponce
ORD-6501310,03/18/2023,SKU-027,Clothing Item SKU-027,Clothing,"Simmons, Meadows and Griffin",Central,12,72.1,865.2,426.8,Lucas Atkins
ORD-1814896,03/22/2023,SKU-004,Furniture Item SKU-004,furniture,"Jackson, Miller and Robertson",South,8,724.1,5792.8,2879.09,Jessica Richards
ORD-6488025,01/12/2023,SKU-009,Electronics Item SKU-009,electronics,"Mcclain, Miller and Henderson",West,10,1076.22,10762.2,6313.52,Sally Cross
ORD-3786712,17-Jul-2023,SKU-023,Office Supplies Item SKU-023,Office Supplies,"Williams, Johnson and Wright",Central,30,130.63,3918.9,1788.81,Cindy Clark
